,text,author,sex,period
1017,a picturesque dignity to take the place of its fashion after a time the subject temporarily lost its tang the interest of the two young men was not particularly technical they were in love with generalities anthony had recently discovered samuel butler and the brisk aphorisms in the notebook seemed to him the quintessence of criticism maury his whole mind so thoroughly mellowed by the very hardness of his scheme of life seemed inevitably the wiser of the two yet in the actual stuff of their intelligences they were not it seemed fundamentally different they drifted from letters to the curiosities of each others day whose tea was it people named abercrombie whyd you stay late meet a luscious dbutante yes did you really anthonys voice lifted in surprise not a dbutante exactly said she came out two winters ago in kansas city sort of leftover no answered maury with some,FScottFitzgerald,male,early_modernism
1018,a sort of attenuated vice shes a nervous kindsaid she always ate gumdrops at teas because she had to stand around so long in one place whatd you talk aboutbergson bilphism whether the onestep is immoral maury was unruffled his fur seemed to run all ways as a matter of fact we did talk on bilphism seems her mothers a bilphist mostly though we talked about legs anthony rocked in glee my god whose legs hers she talked a lot about hers as though they were a sort of choice bricbrac she aroused a great desire to see them what is shea dancer no i found she was a cousin of dicks anthony sat upright so suddenly that the pillow he released stood on end like a live thing and dove to the floor names gloria gilbert he cried yes isnt she remarkable im sure i dont knowbut for sheer dulness,FScottFitzgerald,male,early_modernism
1019,and drew an opalescent dressing grown of brown and blue over his slim pleasant figure with a last yawn he went into the bathroom and turning on the dresser light the bathroom had no outside exposure he contemplated himself in the mirror with some interest a wretched apparition he thought he usually thought so in the morningsleep made his face unnaturally pale he lit a cigarette and glanced through several letters and the morning tribune an hour later shaven and dressed he was sitting at his desk looking at a small piece of paper he had taken out of his wallet it was scrawled with semilegible memoranda see mr howland at five get haircut see about rivers bill go bookstore and under the last cash in bank 690 crossed out 612 crossed out 607 finally down at the bottom and in a hurried scrawl dick and gloria gilbert for tea this,FScottFitzgerald,male,early_modernism
1020,books glowing on his shelves there was his apartment and all the money that was to be his when the old man up the river should choke on his last morality from a world fraught with the menace of dbutantes and the stupidity of many geraldines he was thankfully deliveredrather should he emulate the feline immobility of maury and wear proudly the culminative wisdom of the numbered generations over and against these things was something which his brain persistently analyzed and dealt with as a tiresome complex but which though logically disposed of and bravely trampled under foot had sent him out through the soft slush of late november to a library which had none of the books he most wanted it is fair to analyze anthony as far as he could analyze himself further than that it is of course presumption he found in himself a growing horror and loneliness,FScottFitzgerald,male,early_modernism
1021,well she cried holding out a little gloved hand under her fur coat her dress was aliceblue with white lace crinkled stiffly about her throat let me take your things anthony stretched out his arms and the brown mass of fur tumbled into them thanks what do you think of her anthony richard caramel demanded barbarously isnt she beautiful well cried the girl defiantlywithal unmoved she was dazzlingalight it was agony to comprehend her beauty in a glance her hair full of a heavenly glamour was gay against the winter color of the room anthony moved about magicianlike turning the mushroom lamp into an orange glory the stirred fire burnished the copper andirons on the hearth im a solid block of ice murmured gloria casually glancing around with eyes whose irises were of the most delicate and transparent bluish white what a slick fire we found a place where you could,FScottFitzgerald,male,early_modernism
1022,rakishly on her head allowing yellow ripples of hair to wave out in jaunty glory in the higher light it seemed to anthony that her personality was infinitely softershe seemed so young scarcely eighteen her form under the tight sheath known then as a hobbleskirt was amazingly supple and slender and her hands neither artistic nor stubby were small as a childs hands should be as they entered the orchestra were sounding the preliminary whimpers to a maxixe a tune full of castanets and facile faintly languorous violin harmonies appropriate to the crowded winter grill teeming with an excited college crowd highspirited at the approach of the holidays carefully gloria considered several locations and rather to anthonys annoyance paraded him circuitously to a table for two at the far side of the room reaching it she again considered would she sit on the right or on the left her beautiful eyes,FScottFitzgerald,male,early_modernism
1023,but her mind had left the subject and wandered up ten floors my daddys mad at me she observed dispassionately why but i want to know just why its impossible for an american to be gracefully idlehis words gathered convictionit astonishes me ititi dont understand why people think that every young man ought to go downtown and work ten hours a day for the best twenty years of his life at dull unimaginative work certainly not altruistic work he broke off she watched him inscrutably he waited for her to agree or disagree but she did neither dont you ever form judgments on things he asked with some exasperation she shook her head and her eyes wandered back to the dancers as she answered i dont know i dont know anything aboutwhat you should do or what anybody should do she confused him and hindered the flow of his ideas selfexpression,FScottFitzgerald,male,early_modernism
1024,supper lets go to something she proposed as they went down in the elevator i want to see a show dont you inquiry at the hotel ticket desk disclosed only two sunday night concerts theyre always the same she complained unhappily same old yiddish comedians oh lets go somewhere to conceal a guilty suspicion that he should have arranged a performance of some kind for her approval anthony affected a knowing cheerfulness well go to a good cabaret ive seen every one in town well well find a new one she was in wretched humor that was evident her gray eyes were granite now indeed when she wasnt speaking she stared straight in front of her as if at some distasteful abstraction in the lobby well come on then he followed her a graceful girl even in her enveloping fur out to a taxicab and with an air of having a,FScottFitzgerald,male,early_modernism
1025,adorned with electrical leaves and flowers that alternately vanished and beamed upon the wet and glistening street he leaned and rapped on the taxiwindow and in a moment was receiving information from a colored doorman yes this was a cabaret fine cabaret bes showina city shall we try it with a sigh gloria tossed her cigarette out the open door and prepared to follow it then they had passed under the screaming sign under the wide portal and up by a stuffy elevator into this unsung palace of pleasure the gay habitats of the very rich and the very poor the very dashing and the very criminal not to mention the lately exploited very bohemian are made known to the awed high school girls of augusta georgia and redwing minnesota not only through the bepictured and entrancing spreads of the sunday theatrical supplements but through the shocked and alarmful eyes of,FScottFitzgerald,male,early_modernism
1026,this and bright colors and gaudy vulgarity i seem to belong here these people could appreciate me and take me for granted and these men would fall in love with me and admire me whereas the clever men i meet would just analyze me and tell me im this because of this or that because of that anthony for the moment wanted fiercely to paint her to set her down now as she was as as with each relentless second she could never be again what were you thinking she asked just that im not a realist he said and then no only the romanticist preserves the things worth preserving out of the deep sophistication of anthony an understanding formed nothing atavistic or obscure indeed scarcely physical at all an understanding remembered from the romancings of many generations of minds that as she talked and caught his eyes and turned her,FScottFitzgerald,male,early_modernism
1027,apostles known for their emotional acting go the rounds of the universities and by frightening the amiable sheep and dulling the quickening of interest and intellectual curiosity which is the purpose of all education distil a mysterious conviction of sin harking back to childhood crimes and to the everpresent menace of women to these lectures go the wicked youths to cheer and joke and the timid to swallow the tasty pills which would be harmless if administered to farmers wives and pious drugclerks but are rather dangerous medicine for these future leaders of men this octopus was strong enough to wind a sinuous tentacle about richard caramel the year after his graduation it called him into the slums of new york to muck about with bewildered italians as secretary to an alien young mens rescue association he labored at it over a year before the monotony began to weary him the,FScottFitzgerald,male,early_modernism
1028,of a harlem subway station and latest among his confidantes was mrs gilbert who sat with him by the hour and alternated between bilphism and literature in an intense crossfire shakespeare was a bilphist she assured him through a fixed smile oh yes he was a bilphist its been proved at this dick would look a bit blank if youve read hamlet you cant help but see well hehe lived in a more credulous agea more religious age but she demanded the whole loaf oh yes but you see bilphism isnt a religion its the science of all religions she smiled defiantly at him this was the bon mot of her belief there was something in the arrangement of words which grasped her mind so definitely that the statement became superior to any obligation to define itself it is not unlikely that she would have accepted any idea encased in this,FScottFitzgerald,male,early_modernism
1029,carstairs called up once a week and sent her flowers which she no longer bothered to refuse several times twice at least mrs gilbert knew it had gone as far as a private engagementwith tudor baird and that holcome boy at pasadena she was sure it had becausethis must go no furthershe had come in unexpectedly and found gloria acting well very much engaged indeed she had not spoken to her daughter of course she had had a certain sense of delicacy and besides each time she had expected an announcement in a few weeks but the announcement never came instead a new man came scenes young men walking up and down the library like caged tigers young men glaring at each other in the hall as one came and the other left young men calling up on the telephone and being hung up upon in desperation young men threatening south,FScottFitzgerald,male,early_modernism
1030,a rising family of east orange she was short rather than small and hovered audaciously between plumpness and width her hair was black and elaborately arranged this in conjunction with her handsome rather bovine eyes and her overred lips combined to make her resemble theda bara the prominent motion picture actress people told her constantly that she was a vampire and she believed them she suspected hopefully that they were afraid of her and she did her utmost under all circumstances to give the impression of danger an imaginative man could see the red flag that she constantly carried waving it wildly beseechinglyand alas to little spectacular avail she was also tremendously timely she knew the latest songs all the latest songswhen one of them was played on the phonograph she would rise to her feet and rock her shoulders back and forth and snap her fingers and if there was,FScottFitzgerald,male,early_modernism
1031,or something i was petrified but gloria simply wouldnt get off mrs gilbert opened her mouth properly awed really oh she was crazy but we should worry she didnt hurt us ugly gracious the man across from us said her face ought to be on a nightnurse in a home for the blind and we all howled naturally so the man tried to pick us up presently gloria emerged from her bedroom and in unison every eye turned on her the two girls receded into a shadowy background unperceived unmissed weve been talking about you said dick quickly your mother and i well said gloria a pausemuriel turned to dick youre a great writer arent you im a writer he confessed sheepishly i always say said muriel earnestly that if i ever had time to write down all my experiences itd make a wonderful book rachael giggled sympathetically richard caramels bow,FScottFitzgerald,male,early_modernism
1032,said in a sort of universal exposition youre not an ancient soullike richard the ancient soul breathed a gasp of reliefit was out at last then as if she had been considering it for five minutes gloria made a sudden announcement im going to give a party oh can i come cried muriel with facetious daring a dinner seven people muriel and rachael and i and you dick and anthony and that man named noblei liked himand bloeckman muriel and rachael went into soft and purring ecstasies of enthusiasm mrs gilbert blinked and beamed with an air of casualness dick broke in with a question who is this fellow bloeckman gloria scenting a faint hostility gloria turned to him joseph bloeckman hes the moving picture man vicepresident of films par excellence he and father do a lot of business oh well will you all come they would all come a date,FScottFitzgerald,male,early_modernism
1033,sorts and conditions of women besides being a sentimentalist he was a romantic a vain fellow a man of wild passions a little blind in one eye and almost stoneblind in the other now a male roaming the world in this condition is as helpless as a lion without teeth and in consequence the chevalier was made utterly miserable for twenty years by a series of women who hated him used him bored him aggravated him sickened him spent his money made a fool of himin brief as the world has it loved him this was bad geraldine and as the chevalier save for this one weakness this exceeding susceptibility was a man of penetration he decided that he would rescue himself once and for all from these drains upon him with this purpose he went to a very famous monastery in champagne calledwell anachronistically known as st voltaires it was,FScottFitzgerald,male,early_modernism
1034,huguenot who sold fish in the street where he lived then he rode out to st voltaires slew his horse at the door and presented the carcass to the monastery cook at five oclock that night he felt for the first time freeforever free from sex no woman could enter the monastery no monk could descend below the second story so as he climbed the winding stair that led to his cell at the very top of the tower of chastity he paused for a moment by an open window which looked down fifty feet on to a road below it was all so beautiful he thought this world that he was leaving the golden shower of sun beating down upon the long fields the spray of trees in the distance the vineyards quiet and green freshening wide miles before him he leaned his elbows on the window casement and gazed,FScottFitzgerald,male,early_modernism
1035,ribbon which held up the stocking on her pretty left leg had worn through and broken being a girl of rare modesty she had thought to wait until she arrived home before repairing it but it had bothered her to such an extent that she felt she could endure it no longer so as she passed the tower of chastity she stopped and with a pretty gesture lifted her skirtas little as possible be it said to her creditto adjust her garter up in the tower the newest arrival in the ancient monastery of st voltaire as though pulled forward by a gigantic and irresistible hand leaned from the window further he leaned and further until suddenly one of the stones loosened under his weight broke from its cement with a soft powdery soundand first headlong then head over heels finally in a vast and impressive revolution tumbled the chevalier okeefe,FScottFitzgerald,male,early_modernism
1036,widening smile you know how women are the three young men nodded bloeckman looked casually about him his eyes resting critically on the ceiling and then passing lower his expression combined that of a middle western farmer appraising his wheat crop and that of an actor wondering whether he is observedthe public manner of all good americans as he finished his survey he turned back quickly to the reticent trio determined to strike to their very heart and core you college men harvard eh i see the princeton boys beat you fellows in hockey unfortunate man he had drawn another blank they had been three years out and heeded only the big football games whether after the failure of this sally mr bloeckman would have perceived himself to be in a cynical atmosphere is problematical for gloria arrived muriel arrived rachael arrived after a hurried hello people uttered by gloria and,FScottFitzgerald,male,early_modernism
1037,of that interesting on the screen you want plots first said richard brilliantly of course plots first he paused shifted his gaze his pause spread included the others with all the authority of a warning finger gloria followed by rachael was coming out of the dressing room among other things it developed during dinner that joseph bloeckman never danced but spent the music time watching the others with the bored tolerance of an elder among children he was a dignified man and a proud one born in munich he had begun his american career as a peanut vender with a travelling circus at eighteen he was a side show ballyhoo later the manager of the side show and soon after the proprietor of a secondclass vaudeville house just when the moving picture had passed out of the stage of a curiosity and become a promising industry he was an ambitious young,FScottFitzgerald,male,early_modernism
1038,the music entering into her soul had put her into an ecstatic and exceedingly seductive trance the music ended and they returned to their table whose solitary but dignified occupant arose and tendered each of them a smile so ingratiating that it was as if he were shaking their hands and congratulating them on a brilliant performance blockhead never will dance i think he has a wooden leg remarked gloria to the table at large the three young men started and the gentleman referred to winced perceptibly this was the one rough spot in the course of bloeckmans acquaintance with gloria she relentlessly punned on his name first it had been blockhouse lately the more invidious blockhead he had requested with a strong undertone of irony that she use his first name and this she had done obediently several timesthen slipping helpless repentant but dissolved in laughter back into blockhead it,FScottFitzgerald,male,early_modernism
1039,arm around the girl drew her over to him and kissed her damp childish mouth she was silent she turned her face up to him pale under the wisps and patches of light that trailed in like moonshine through a foliage her eyes were gleaming ripples in the white lake of her face the shadows of her hair bordered the brow with a persuasive unintimate dusk no love was there surely nor the imprint of any love her beauty was cool as this damp breeze as the moist softness of her own lips youre such a swan in this light he whispered after a moment there were silences as murmurous as sound there were pauses that seemed about to shatter and were only to be snatched back to oblivion by the tightening of his arms about her and the sense that she was resting there as a caught gossamer feather drifted,FScottFitzgerald,male,early_modernism
1040,immobility of her expression such a kissit was a flower held against the face never to be described scarcely to be remembered as though her beauty were giving off emanations of itself which settled transiently and already dissolving upon his heart the buildings fell away in melted shadows this was the park now and after a long while the great white ghost of the metropolitan museum moved majestically past echoing sonorously to the rush of the cab why gloria why gloria her eyes appeared to regard him out of many thousand years all emotion she might have felt all words she might have uttered would have seemed inadequate beside the adequacy of her silence ineloquent against the eloquence of her beautyand of her body close to him slender and cool tell him to turn around she murmured and drive pretty fast going back up in the supper room the air was,FScottFitzgerald,male,early_modernism
1041,exclusion of all else he was content to let the experiment remain isolated and unique almost impersonally he was convinced that no woman he had ever met compared in any way with gloria she was deeply herself she was immeasurably sincereof these things he was certain beside her the two dozen schoolgirls and debutantes young married women and waifs and strays whom he had known were so many females in the words most contemptuous sense breeders and bearers exuding still that faintly odorous atmosphere of the cave and the nursery so far as he could see she had neither submitted to any will of his nor caressed his vanityexcept as her pleasure in his company was a caress indeed he had no reason for thinking she had given him aught that she did not give to others this was as it should be the idea of an entanglement growing out of,FScottFitzgerald,male,early_modernism
1042,have waited a few hours in order to drive home the utter inconsequence with which he regarded the incident what an asinine blunder she would think he considered himself particularly favored she would think he was reacting with the most inept intimacy to a quite trivial episode he remembered that during the previous month his janitor to whom he had delivered a rather muddled lecture on the brotherhoove man had come up next day and on the basis of what had happened the night before seated himself in the window seat for a cordial and chatty halfhour anthony wondered in horror if gloria would regard him as he had regarded that man himanthony patch horror it never occurred to him that he was a passive thing acted upon by an influence above and beyond gloria that he was merely the sensitive plate on which the photograph was made some gargantuan photographer,FScottFitzgerald,male,early_modernism
1043,sunday he told her did you there was surprise in her voice and interest in her expression silently he cursed himself for having told her he might have known her pride did not deal in such petty triumphs even then he had not guessed at the truththat never having had to worry about men she had seldom used the wary subterfuges the playings out and haulings in that were the stock in trade of her sisterhood when she liked a man that was trick enough did she think she loved himthere was an ultimate and fatal thrust her charm endlessly preserved itself i was anxious to see you he said simply i want to talk to youi mean really talk somewhere where we can be alone may i what do you mean he swallowed a sudden lump of panic he felt that she knew what he wanted i mean not at,FScottFitzgerald,male,early_modernism
1044,better call some other time just as you say her words were murmured as an aside the main concern of life was the adjusting of some stray wisps of hair in the elevator mirror her cheeks were brilliant her eyes sparkledshe had never seemed so lovely so exquisitely to be desired despising himself he found that he was walking down the tenthfloor corridor a subservient foot behind her was in the sitting room while she disappeared to shed her furs something had gone wrongin his own eyes he had lost a shred of dignity in an unpremeditated yet significant encounter he had been completely defeated however by the time she reappeared in the sittingroom he had explained himself to himself with sophistic satisfaction after all he had done the strongest thing he thought he had wanted to come up he had come yet what happened later on that afternoon must be,FScottFitzgerald,male,early_modernism
1045,you i dont know what anybody ought to do she said ungraciously and at her indifference his rancor was born again arent you interested in anything except yourself not much he glared his growing enjoyment in the conversation was ripped to shreds she had been irritable and vindictive all day and it seemed to him that for this moment he hated her hard selfishness he stared morosely at the fire then a strange thing happened she turned to him and smiled and as he saw her smile every rag of anger and hurt vanity dropped from himas though his very moods were but the outer ripples of her own as though emotion rose no longer in his breast unless she saw fit to pull an omnipotent controlling thread he moved closer and taking her hand pulled her ever so gently toward him until she half lay against his shoulder she smiled,FScottFitzgerald,male,early_modernism
1046,moment looking again at the couch he perceived that she had not turned not even moved with a shaken immediately regretted goodby he went quickly but without dignity from the room for over a moment gloria made no sound her lips were still curled her glance was straight proud remote then her eyes blurred a little and she murmured three words half aloud to the deathbound fire goodby you ass she said panic the man had had the hardest blow of his life he knew at last what he wanted but in finding it out it seemed that he had put it forever beyond his grasp he reached home in misery dropped into an armchair without even removing his overcoat and sat there for over an hour his mind racing the paths of fruitless and wretched selfabsorption she had sent him away that was the reiterated burden of his despair instead,FScottFitzgerald,male,early_modernism
1047,let him be acquittedand in a year all is forgotten yes he did have some trouble once just a technicality i believe oh memory is very short anthony had seen gloria altogether about a dozen times say two dozen hours supposing he left her alone for a month made no attempt to see her or speak to her and avoided every place where she might possibly be wasnt it possible the more possible because she had never loved him that at the end of that time the rush of events would efface his personality from her conscious mind and with his personality his offense and humiliation she would forget for there would be other men he winced the implication struck out at himother men two monthsgod better three weeks two weeks he thought this the second evening after the catastrophe when he was undressing and at this point he threw himself,FScottFitzgerald,male,early_modernism
1048,him no matter how dimly with a true perspective that would remember his pleasantness as well as his humiliation he fixed finally on six weeks as approximately the interval best suited to his purpose and on a desk calendar he marked the days off finding that it would fall on the ninth of april very well on that day he would phone and ask her if he might call until thensilence after his decision a gradual improvement was manifest he had taken at least a step in the direction to which hope pointed and he realized that the less he brooded upon her the better he would be able to give the desired impression when they met in another hour he fell into a deep sleep the interval nevertheless though as the days passed the glory of her hair dimmed perceptibly for him and in a year of separation might have,FScottFitzgerald,male,early_modernism
1049,he had been sitting in his apartment trying to read leducation sentimental and something in the book had sent his thoughts racing in the direction that set free they always took like horses racing for a home stable with suddenly quickened breath he walked to the telephone when he gave the number it seemed to him that his voice faltered and broke like a schoolboys the central must have heard the pounding of his heart the sound of the receiver being taken up at the other end was a crack of doom and mrs gilberts voice soft as maple syrup running into a glass container had for him a quality of horror in its single hellooah miss glorias not feeling well shes lying down asleep who shall i say called nobody he shouted in a wild panic he slammed down the receiver collapsed into his armchair in the cold sweat of,FScottFitzgerald,male,early_modernism
1050,i mighti might be able to break it oha sheer cry a rhapsody gloria what i love you another pause and then iim glad happiness remarked maury noble one day is only the first hour after the alleviation of some especially intense misery but oh anthonys face as he walked down the tenthfloor corridor of the plaza that night his dark eyes were gleamingaround his mouth were lines it was a kindness to see he was handsome then if never before bound for one of those immortal moments which come so radiantly that their remembered light is enough to see by for years he knocked and at a word entered gloria dressed in simple pink starched and fresh as a flower was across the room standing very still and looking at him wideeyed as he closed the door behind him she gave a little cry and moved swiftly over the intervening,FScottFitzgerald,male,early_modernism
1051,later she told him about the beginnings of her friendship with bloeckman one day in delmonicos gloria and rachael had come upon bloeckman and mr gilbert having luncheon and curiosity had impelled her to make it a party of four she had liked himrather he was a relief from younger men satisfied as he was with so little he humored her and he laughed whether he understood her or not she met him several times despite the open disapproval of her parents and within a month he had asked her to marry him tendering her everything from a villa in italy to a brilliant career on the screen she had laughed in his faceand he had laughed too but he had not given up to the time of anthonys arrival in the arena he had been making steady progress she treated him rather wellexcept that she had called him always by,FScottFitzgerald,male,early_modernism
1052,nicknameperceiving meanwhile that he was figuratively following along beside her as she walked the fence ready to catch her if she should fall the night before the engagement was announced she told bloeckman it was a heavy blow she did not enlighten anthony as to the details but she implied that he had not hesitated to argue with her anthony gathered that the interview had terminated on a stormy note with gloria very cool and unmoved lying in her corner of the sofa and joseph bloeckman of films par excellence pacing the carpet with eyes narrowed and head bowed gloria had been sorry for him but she had judged it best not to show it in a final burst of kindness she had tried to make him hate her there at the last but anthony understanding that glorias indifference was her strongest appeal judged how futile this must have been he,FScottFitzgerald,male,early_modernism
1053,like to have the wedding out here anthony hesitated the suggestion made no appeal to him but it was certainly the part of wisdom to give the old man if possible a proprietary interest in his married life in addition anthony was a little touched thats very kind of you grampa but wouldnt it be a lot of trouble everythings a lot of trouble your father was married herebut in the old house whyi thought he was married in boston adam patch considered thats true he was married in boston anthony felt a moments embarrassment at having made the correction and he covered it up with words well ill speak to gloria about it personally id like to but of course its up to the gilberts you see his grandfather drew a long sigh half closed his eyes and sank back in his chair in a hurry he asked in a,FScottFitzgerald,male,early_modernism
1054,to approve of her five daysa dancing platform was being erected on the lawn at tarrytown four daysa special train was chartered to convey the guests to and from new york three days the diary she was dressed in blue silk pajamas and standing by her bed with her hand on the light to put the room in darkness when she changed her mind and opening a table drawer brought out a little black booka lineaday diary this she had kept for seven years many of the pencil entries were almost illegible and there were notes and references to nights and afternoons long since forgotten for it was not an intimate diary even though it began with the immemorial i am going to keep a diary for my children yet as she thumbed over the pages the eyes of many men seemed to look out at her from their halfobliterated names,FScottFitzgerald,male,early_modernism
1055,found a pencil and holding it unsteadily drew three parallel lines beneath the last entry then she printed finis in large capitals put the book back in the drawer and crept into bed breath of the cave back in his apartment after the bridal dinner anthony snapped out his lights and feeling impersonal and fragile as a piece of china waiting on a serving table got into bed it was a warm nighta sheet was enough for comfortand through his wideopen windows came sound evanescent and summery alive with remote anticipation he was thinking that the young years behind him hollow and colorful had been lived in facile and vacillating cynicism upon the recorded emotions of men long dust and there was something beyond that he knew now there was the union of his soul with glorias whose radiant fire and freshness was the living material of which the dead beauty,FScottFitzgerald,male,early_modernism
1056,unrestrained laughter had grasped at his imagination and for the first time in four months aroused his old aversion and horror toward all the business of life the room had grown smothery he wanted to be out in some cool and bitter breeze miles above the cities and to live serene and detached back in the corners of his mind life was that sound out there that ghastly reiterated female sound oh my god he cried drawing in his breath sharply burying his face in the pillows he tried in vain to concentrate upon the details of the next day morning in the gray light he found that it was only five oclock he regretted nervously that he had awakened so earlyhe would appear fagged at the wedding he envied gloria who could hide her fatigue with careful pigmentation in his bathroom he contemplated himself in the mirror and saw that,FScottFitzgerald,male,early_modernism
1057,it whatll they think sixth young man facetiously thats probably whats been holding up the wedding the fourth young man looks nervously at his watch laughter fourth young man by gad what an ass i am second young man what dyou make of the bridesmaid who thinks shes nora bayes kept telling me she wished this was a ragtime wedding names haines or hampton dick hurriedly spurring his imagination kane you mean muriel kane shes a sort of debt of honor i believe once saved gloria from drowning or something of the sort second young man i didnt think she could stop that perpetual swaying long enough to swim fill up my glass will you old man and i had a long talk about the weather just now maury who old adam second young man no the brides father he must be with a weather bureau dick hes my uncle otis,FScottFitzgerald,male,early_modernism
1058,it then maury pausing a moment in growing disconcertion why lets see i seem to have forgotten exactly something about the bees eating the clover fourth young man and the clover eating the mice haw haw maury frowning let me just think a minute dick sitting up suddenly listen a volley of chatter explodes in the adjoining room the six young men arise feeling at their neckties dick weightily wed better join the firing squad theyre going to take the picture i guess no thats afterward otis cable you take the ragtime bridesmaid fourth young man i wish to god id sent that present maury if youll give me another minute ill think of that about the mice otis i was usher last month for old charlie mcintyre and they move slowly toward the door as the chatter becomes a babel and the practising preliminary to the overture issues in long,FScottFitzgerald,male,early_modernism
1059,that anything so beautiful as gloria could be moral con amore that first halfyearthe trip west the long months loiter along the california coast and the gray house near greenwich where they lived until late autumn made the country drearythose days those places saw the enraptured hours the breathless idyl of their engagement gave way first to the intense romance of the more passionate relationship the breathless idyl left them fled on to other lovers they looked around one day and it was gone how they scarcely knew had either of them lost the other in the days of the idyl the love lost would have been ever to the loser that dim desire without fulfilment which stands back of all life but magic must hurry on and the lovers remain the idyl passed bearing with it its extortion of youth came a day when gloria found that other men no,FScottFitzgerald,male,early_modernism
1060,been that way myself the door closed the lights snapped out anthony crossed the floor quietly and crept into bed gloria feigning to be heavy with sleep gave a quiet little sigh and slipped into his arms what was it dear nothing he answered his voice still shaken i thought there was somebody at the window so i looked out but i couldnt see any one and the noise kept up so i phoned downstairs sorry if i disturbed you but im awfully darn nervous tonight catching the lie she gave an interior starthe had not gone to the window nor near the window he had stood by the bed and then sent in his call of fear oh she saidand then im so sleepy for an hour they lay awake side by side gloria with her eyes shut so tight that blue moons formed and revolved against backgrounds of deepest,FScottFitzgerald,male,early_modernism
1061,sudden discernment opened the closet door his suspicions were verified on the hook provided hung the blue bag furnished by the hotel this was full of his clotheshe had put them there himself the floor beneath it was littered with an astonishing mass of finerylingerie stockings dresses nightgowns and pajamasmost of it scarcely worn but all of it coming indubitably under the general heading of glorias laundry he stood holding the closet door open why gloria what the lip line was being erased and corrected according to some mysterious perspective not a finger trembled as she manipulated the lipstick not a glance wavered in his direction it was a triumph of concentration havent you ever sent out the laundry is it there it most certainly is well i guess i havent then gloria began anthony sitting down on the bed and trying to catch her mirrored eyes youre a nice fellow,FScottFitzgerald,male,early_modernism
1062,go through the increasingly unpleasant ordeal of a verbal battle with gloria gloria and general lee on their way east they stopped two days in washington strolling about with some hostility in its atmosphere of harsh repellent light of distance without freedom of pomp without splendorit seemed a pastypale and selfconscious city the second day they made an illadvised trip to general lees old home at arlington the bus which bore them was crowded with hot unprosperous people and anthony intimate to gloria felt a storm brewing it broke at the zoo where the party stopped for ten minutes the zoo it seemed smelt of monkeys anthony laughed gloria called down the curse of heaven upon monkeys including in her malevolence all the passengers of the bus and their perspiring offspring who had hied themselves monkeyward eventually the bus moved on to arlington there it met other busses and immediately a,FScottFitzgerald,male,early_modernism
1063,as they decay and just as any period decays in our minds the things of that period should decay too and in that way theyre preserved for a while in the few hearts like mine that react to them that graveyard at tarrytown for instance the asses who give money to preserve things have spoiled that too sleepy hollows gone washington irvings dead and his books are rotting in our estimation year by yearthen let the graveyard rot too as it should as all things should trying to preserve a century by keeping its relics up to date is like keeping a dying man alive by stimulants so you think that just as a time goes to pieces its houses ought to go too of course would you value your keats letter if the signature was traced over to make it last longer its just because i love the past that,FScottFitzgerald,male,early_modernism
1064,measure that they possessed in common many fixed ideas and curiosities and odd quirks of mind they were essentially companionable but it had been a struggle to keep many of their conversations on the level of discussions arguments were fatal to glorias disposition she had all her life been associated either with her mental inferiors or with men who under the almost hostile intimidation of her beauty had not dared to contradict her naturally then it irritated her when anthony emerged from the state in which her pronouncements were an infallible and ultimate decision he failed to realize at first that this was the result partly of her female education and partly of her beauty and he was inclined to include her with her entire sex as curiously and definitely limited it maddened him to find she had no sense of justice but he discovered that when a subject did interest,FScottFitzgerald,male,early_modernism
1065,that the actual momentum of life begins to slacken and it is a simple soul indeed to whom as many things are significant and meaningful at thirty as at ten years before at thirty an organgrinder is a more or less motheaten man who grinds an organand once he was an organgrinder the unmistakable stigma of humanity touches all those impersonal and beautiful things that only youth ever grasps in their impersonal glory a brilliant ball gay with light romantic laughter wears through its own silks and satins to show the bare framework of a manmade thingoh that eternal handa play most tragic and most divine becomes merely a succession of speeches sweated over by the eternal plagiarist in the clammy hours and acted by men subject to cramps cowardice and manly sentiment and this time with gloria and anthony this first year of marriage and the gray house caught them,FScottFitzgerald,male,early_modernism
1066,i hate new jersey then of course theres upper new york above tuxedo too cold said gloria briefly i was there once in an automobile well it seems to me therere a lot of towns like rye between new york and greenwich where you could buy a little gray house of some gloria leaped at the phrase triumphantly for the first time since their return east she knew what she wanted oh yes she cried oh yes thats it a little gray house with sort of white around and a whole lot of swamp maples just as brown and gold as an october picture in a gallery where can we find one unfortunately ive mislaid my list of little gray houses with swamp maples around thembut ill try to find it meanwhile you take a piece of paper and write down the names of seven possible towns and every day this,FScottFitzgerald,male,early_modernism
1067,for heavens sake cried gloria in exasperation you always exaggerate things so well i dont want to get arrested whos arresting you youre so persistentjust like you were about my cough medicine last night it was for your own good ha i might as well be living with mama what a thing to say to me a standing policeman swerved into view was hastily passed see him demanded anthony oh you drive me crazy he didnt arrest us did he when he does itll be too late countered anthony brilliantly her reply was scornful almost injured why this old thing wont go over thirtyfive it isnt old it is in spirit that afternoon the car joined the laundrybags and glorias appetite as one of the trinity of contention he warned her of railroad tracks he pointed out approaching automobiles finally he insisted on taking the wheel and a furious insulted gloria,FScottFitzgerald,male,early_modernism
