,text,author,sex,period
1011,spencer but an inferior talent can only be graceful when its carrying inferior ideas and the more narrowly you can look at a thing the more entertaining you can be about it dick considered unable to decide the exact degree of criticism intended by anthonys remarks but anthony with that facility which seemed so frequently to flow from him continued his dark eyes gleaming in his thin face his chin raised his voice raised his whole physical being raised say i am proud and sane and wisean athenian among greeks well i might fail where a lesser man would succeed he could imitate he could adorn he could be enthusiastic he could be hopefully constructive but this hypothetical me would be too proud to imitate too sane to be enthusiastic too sophisticated to be utopian too grecian to adorn then you dont think the artist works from his intelligence no he,FScottFitzgerald,male,early_modernism
1012,thing coming to himand his wife thought so and his daughter thought so too he disapproved of gloria she stayed out late she never ate her meals she was always in a mixuphe had irritated her once and she had used toward him words that he had not thought were part of her vocabulary his wife was easier after fifteen years of incessant guerilla warfare he had conquered herit was a war of muddled optimism against organized dulness and something in the number of yess with which he could poison a conversation had won him the victory yesyesyesyes he would say yesyesyesyes let me see that was the summer oflet me seeninetyone or ninetytwoyesyesyesyes fifteen years of yess had beaten mrs gilbert fifteen further years of that incessant unaffirmative affirmative accompanied by the perpetual flicking of ashmushrooms from thirtytwo thousand cigars had broken her to this husband of hers she made,FScottFitzgerald,male,early_modernism
1013,was to go along the earth and to see all the billions of humans who bred and wept and slew each other here and there upon it back in america he was sallying into the search for amusement with the same consistent absorption he who had never taken more than a few cocktails or a pint of wine at a sitting taught himself to drink as he would have taught himself greeklike greek it would be the gateway to a wealth of new sensations new psychic states new reactions in joy or misery his habits were a matter for esoteric speculation he had three rooms in a bachelor apartment on fortyforth street but he was seldom to be found there the telephone girl had received the most positive instructions that no one should even have his ear without first giving a name to be passed upon she had a list of,FScottFitzgerald,male,early_modernism
1014,luscious dbutante yes did you really anthonys voice lifted in surprise not a dbutante exactly said she came out two winters ago in kansas city sort of leftover no answered maury with some amusement i think thats the last thing id say about her she seemedwell somehow the youngest person there not too young to make you miss a train young enough beautiful child anthony chuckled in his onesyllable snort oh maury youre in your second childhood what do you mean by beautiful maury gazed helplessly into space well i cant describe her exactlyexcept to say that she was beautiful she wastremendously alive she was eating gumdrops what it was a sort of attenuated vice shes a nervous kindsaid she always ate gumdrops at teas because she had to stand around so long in one place whatd you talk aboutbergson bilphism whether the onestep is immoral maury was unruffled his fur,FScottFitzgerald,male,early_modernism
1015,a lot about hers as though they were a sort of choice bricbrac she aroused a great desire to see them what is shea dancer no i found she was a cousin of dicks anthony sat upright so suddenly that the pillow he released stood on end like a live thing and dove to the floor names gloria gilbert he cried yes isnt she remarkable im sure i dont knowbut for sheer dulness her father well interrupted maury with implacable conviction her family may be as sad as professional mourners but im inclined to think that shes a quite authentic and original character the outer signs of the cutanddried yale prom girl and all thatbut different very emphatically different go on go on urged anthony soon as dick told me she didnt have a brain in her head i knew she must be pretty good did he say that swore to,FScottFitzgerald,male,early_modernism
1016,a pretty good tan i used to get a sort of bronze if i remember rightly anthony retired into the cushions shaken with laughter shes got you goingoh maury maury the connecticut lifesaver the human nutmeg extra heiress elopes with coastguard because of his luscious pigmentation afterward found to be tasmanian strain in his family maury sighed rising he walked to the window and raised the shade snowing hard anthony still laughing quietly to himself made no answer another winter maurys voice from the window was almost a whisper were growing old anthony im twentyseven by god three years to thirty and then im what an undergraduate calls a middleaged man anthony was silent for a moment you are old maury he agreed at length the first signs of a very dissolute and wabbly senescenceyou have spent the afternoon talking about tan and a ladys legs maury pulled down the shade,FScottFitzgerald,male,early_modernism
1017,he was close to the bed his hand still lowered where he had been jerking at the upper blanket his darkbrown eyes fixed imperturbably upon his master bows muttered the drowsy god thachew bows its i sir anthony moved his head forced his eyes wide and blinked triumphantly bounds yes sir can you get offyeowowohohoh god anthony yawned insufferably and the contents of his brain seemed to fall together in a dense hash he made a fresh start can you come around about four and serve some tea and sandwiches or something yes sir anthony considered with chilling lack of inspiration some sandwiches he repeated helplessly oh some cheese sandwiches and jelly ones and chicken and olive i guess never mind breakfast the strain of invention was too much he shut his eyes wearily let his head roll to rest inertly and quickly relaxed what he had regained of muscular control,FScottFitzgerald,male,early_modernism
1018,want nothingand yet he wanted something something he knew in flashes what it wassome path of hope to lead him toward what he thought was an imminent and ominous old age after cocktails and luncheon at the university club anthony felt better he had run into two men from his class at harvard and in contrast to the gray heaviness of their conversation his life assumed color both of them were married one spent his coffee time in sketching an extranuptial adventure to the bland and appreciative smiles of the other both of them he thought were mr gilberts in embryo the number of their yess would have to be quadrupled their natures crabbed by twenty yearsthen they would be no more than obsolete and broken machines pseudowise and valueless nursed to an utter senility by the women they had broken ah he was more than that as he paced the,FScottFitzgerald,male,early_modernism
1019,a power upon the earth with his grandfathers money he might build his own pedestal and be a talleyrand a lord verulam the clarity of his mind its sophistication its versatile intelligence all at their maturity and dominated by some purpose yet to be born would find him work to do on this minor his dream fadedwork to do he tried to imagine himself in congress rooting around in the litter of that incredible pigsty with the narrow and porcine brows he saw pictured sometimes in the rotogravure sections of the sunday newspapers those glorified proletarians babbling blandly to the nation the ideas of high school seniors little men with copybook ambitions who by mediocrity had thought to emerge from mediocrity into the lustreless and unromantic heaven of a government by the peopleand the best the dozen shrewd men at the top egotistic and cynical were content to lead this choir,FScottFitzgerald,male,early_modernism
1020,she assured him seriouslyhe thought she had scarcely seen himrather majestic she continued and solemn anthony indulged in a disconcerted smile only i like alliterative names she went on all except mine mines too flamboyant i used to know two girls named jinks though and just think if theyd been named anything except what they were namedjudy jinks and jerry jinks cute what dont you think her childish mouth was parted awaiting a rejoinder everybody in the next generation suggested dick will be named peter or barbarabecause at present all the piquant literary characters are named peter or barbara anthony continued the prophecy of course gladys and eleanor having graced the last generation of heroines and being at present in their social prime will be passed on to the next generation of shopgirls displacing ella and stella interrupted dick and pearl and jewel gloria added cordially and earl and elmer and,FScottFitzgerald,male,early_modernism
1021,id rather look at you i know but she was pretty except that she had big ankles was shei mean did she he said indifferently a girls salutation came from a couple dancing close to them hello gloria o gloria hello there whos that he demanded i dont know somebody she caught sight of another face hello muriel then to anthony theres muriel kane now i think shes attractive cept not very anthony chuckled appreciatively attractive cept not very he repeated she smiledwas interested immediately why is that funny her tone was pathetically intent it just was do you want to dance do you sort of but lets sit she decided and talk about you you love to talk about you dont you yes caught in a vanity she laughed i imagine your autobiography would be a classic dick says i havent got one dick he exclaimed what does he know,FScottFitzgerald,male,early_modernism
1022,judgments on things he asked with some exasperation she shook her head and her eyes wandered back to the dancers as she answered i dont know i dont know anything aboutwhat you should do or what anybody should do she confused him and hindered the flow of his ideas selfexpression had never seemed at once so desirable and so impossible well he admitted apologetically neither do i of course but i just think of people she continued whether they seem right where they are and fit into the picture i dont mind if they dont do anything i dont see why they should in fact it always astonishes me when anybody does anything you dont want to do anything i want to sleep for a second he was startled almost as though she had meant this literally sleep sort of i want to just be lazy and i want some of,FScottFitzgerald,male,early_modernism
1023,in a moment was receiving information from a colored doorman yes this was a cabaret fine cabaret bes showina city shall we try it with a sigh gloria tossed her cigarette out the open door and prepared to follow it then they had passed under the screaming sign under the wide portal and up by a stuffy elevator into this unsung palace of pleasure the gay habitats of the very rich and the very poor the very dashing and the very criminal not to mention the lately exploited very bohemian are made known to the awed high school girls of augusta georgia and redwing minnesota not only through the bepictured and entrancing spreads of the sunday theatrical supplements but through the shocked and alarmful eyes of mr rupert hughes and other chroniclers of the mad pace of america but the excursions of harlem onto broadway the deviltries of the dull and,FScottFitzgerald,male,early_modernism
1024,virginal sea then the illusion snapped like a nest of threads the room grouped itself around him voices faces movement the garish shimmer of the lights overhead became real became portentous breath began the slow respiration that she and he took in time with this docile hundred the rise and fall of bosoms the eternal meaningless play and interplay and tossing and reiterating of word and phraseall these wrenched his senses open to the suffocating pressure of lifeand then her voice came at him cool as the suspended dream he had left behind i belong here she murmured im like these people for an instant this seemed a sardonic and unnecessary paradox hurled at him across the impassable distances she created about herself her entrancement had increasedher eyes rested upon a semitic violinist who swayed his shoulders to the rhythm of the years mellowest foxtrot somethinggoes ringatingalingaling right inyour ear again,FScottFitzgerald,male,early_modernism
1025,as much as he could with the dbris of europeand it was time for him to write he had been living in a downtown ymca but when he quit the task of making sowear purses out of sows ears he moved uptown and went to work immediately as a reporter for the sun he kept at this for a year doing desultory writing on the side with little success and then one day an infelicitous incident peremptorily closed his newspaper career on a february afternoon he was assigned to report a parade of squadron a snow threatening he went to sleep instead before a hot fire and when he woke up did a smooth column about the muffled beats of the horses hoofs in the snow this he handed in next morning a marked copy of the paper was sent down to the city editor with a scrawled note fire the,FScottFitzgerald,male,early_modernism
1026,his book was nearly ready and as it grew in completeness it seemed to grow also in its demands sapping him overpowering him until he walked haggard and conquered in its shadow not only to anthony and maury did he pour out his hopes and boasts and indecisions but to any one who could be prevailed upon to listen he called on polite but bewildered publishers he discussed it with his casual visvis at the harvard club it was even claimed by anthony that he had been discovered one sunday night debating the transposition of chapter two with a literary ticketcollector in the chill and dismal recesses of a harlem subway station and latest among his confidantes was mrs gilbert who sat with him by the hour and alternated between bilphism and literature in an intense crossfire shakespeare was a bilphist she assured him through a fixed smile oh yes he,FScottFitzgerald,male,early_modernism
1027,had not spoken to her daughter of course she had had a certain sense of delicacy and besides each time she had expected an announcement in a few weeks but the announcement never came instead a new man came scenes young men walking up and down the library like caged tigers young men glaring at each other in the hall as one came and the other left young men calling up on the telephone and being hung up upon in desperation young men threatening south america young men writing the most pathetic letters she said nothing to this effect but dick fancied that mrs gilberts eyes had seen some of these letters and gloria between tears and laughter sorry glad out of love and in love miserable nervous cool amidst a great returning of presents substitution of pictures in immemorial frames and taking of hot baths and beginning againwith the next,FScottFitzgerald,male,early_modernism
1028,sit down beams mrs gilbert who is by now quite herself take off your things dick is afraid she will make some remark about the age of his soul but he forgets his qualms in completing a conscientious novelists examination of the two young women muriel kane had originated in a rising family of east orange she was short rather than small and hovered audaciously between plumpness and width her hair was black and elaborately arranged this in conjunction with her handsome rather bovine eyes and her overred lips combined to make her resemble theda bara the prominent motion picture actress people told her constantly that she was a vampire and she believed them she suspected hopefully that they were afraid of her and she did her utmost under all circumstances to give the impression of danger an imaginative man could see the red flag that she constantly carried waving it,FScottFitzgerald,male,early_modernism
1029,what youll be at forty i sincerely trust that i wont live that long she clicked her tongue with her teeth you craazy she said as he mixed another cocktailand then are you any relation to adam patch yes hes my grandfather really she was obviously thrilled absolutely thats funny my daddy used to work for him hes a queer old man is he nice she demanded well in private life hes seldom unnecessarily disagreeable tell us about him why anthony considered hes all shrunken up and hes got the remains of some gray hair that always looks as though the wind were in it hes very moral hes done a lot of good said geraldine with intense gravity rot scoffed anthony hes a pious assa chickenbrain her mind left the subject and flitted on why dont you live with him why dont i board in a methodist parsonage you craazy,FScottFitzgerald,male,early_modernism
1030,no geraldine you mustnt play the alienist upon the chevalier if you feel yourself unable to understand him i wont bring him in besides i should feel a certain uneasiness because of his regrettable reputation i guess i can understand anything thats got any sense to it answered geraldine a bit testily in that case there are various episodes in the life of the chevalier which might prove diverting well it was his untimely end that caused me to think of him and made him apropos in the conversation i hate to introduce him end foremost but it seems inevitable that the chevalier must back into your life well what about him did he die he did in this manner he was an irishman geraldine a semifictional irishmanthe wild sort with a genteel brogue and reddish hair he was exiled from erin in the late days of chivalry and of course,FScottFitzgerald,male,early_modernism
1031,of passion they passed an hour at fourthirty she claimed an engagement and going into the bathroom she rearranged her hair refusing to let him order her a taxi she stood for a moment in the doorway you will get married she was insisting you wait and see anthony was playing with an ancient tennis ball and he bounced it carefully on the floor several times before he answered with a soupon of acidity youre a little idiot geraldine she smiled provokingly oh i am am i want to bet thatd be silly too oh it would would it well ill just bet youll marry somebody inside of a year anthony bounced the tennis ball very hard this was one of his handsome days she thought a sort of intensity had displaced the melancholy in his dark eyes geraldine he said at length in the first place i have no one,FScottFitzgerald,male,early_modernism
1032,blank they had been three years out and heeded only the big football games whether after the failure of this sally mr bloeckman would have perceived himself to be in a cynical atmosphere is problematical for gloria arrived muriel arrived rachael arrived after a hurried hello people uttered by gloria and echoed by the other two the three swept by into the dressing room a moment later muriel appeared in a state of elaborate undress and crept toward them she was in her element her ebony hair was slicked straight back on her head her eyes were artificially darkened she reeked of insistent perfume she was got up to the best of her ability as a siren more popularly a vampa picker up and thrower away of men an unscrupulous and fundamentally unmoved toyer with affections something in the exhaustiveness of her attempt fascinated maury at first sighta woman with wide,FScottFitzgerald,male,early_modernism
1033,gold he could from this unpromising load i hear all the new novels are sold to the moving pictures as soon as they come out thats true of course the main thing in a moving picture is a strong story yes i suppose so so many novels are all full of talk and psychology of course those arent as valuable to us its impossible to make much of that interesting on the screen you want plots first said richard brilliantly of course plots first he paused shifted his gaze his pause spread included the others with all the authority of a warning finger gloria followed by rachael was coming out of the dressing room among other things it developed during dinner that joseph bloeckman never danced but spent the music time watching the others with the bored tolerance of an elder among children he was a dignified man and a proud,FScottFitzgerald,male,early_modernism
1034,just that i want to bite my fingernails and i will if i dont get some gumdrops she sighed and resumed as they stepped into the empty elevator ive been biting em all day a bit nervous you see excuse the pun it was unintentionalthe words just arranged themselves gloria gilbert the female wag reaching the ground floor they navely avoided the hotel candy counter descended the wide front staircase and walking through several corridors found a drugstore in the grand central station after an intense examination of the perfume counter she made her purchase then on some mutual unmentioned impulse they strolled arm in arm not in the direction from which they had come but out into fortythird street the night was alive with thaw it was so nearly warm that a breeze drifting low along the sidewalk brought to anthony a vision of an unhopedfor hyacinthine spring above in,FScottFitzgerald,male,early_modernism
1035,was deeply herself she was immeasurably sincereof these things he was certain beside her the two dozen schoolgirls and debutantes young married women and waifs and strays whom he had known were so many females in the words most contemptuous sense breeders and bearers exuding still that faintly odorous atmosphere of the cave and the nursery so far as he could see she had neither submitted to any will of his nor caressed his vanityexcept as her pleasure in his company was a caress indeed he had no reason for thinking she had given him aught that she did not give to others this was as it should be the idea of an entanglement growing out of the evening was as remote as it would have been repugnant and she had disclaimed and buried the incident with a decisive untruth here were two young people with fancy enough to distinguish a,FScottFitzgerald,male,early_modernism
1036,home the utter inconsequence with which he regarded the incident what an asinine blunder she would think he considered himself particularly favored she would think he was reacting with the most inept intimacy to a quite trivial episode he remembered that during the previous month his janitor to whom he had delivered a rather muddled lecture on the brotherhoove man had come up next day and on the basis of what had happened the night before seated himself in the window seat for a cordial and chatty halfhour anthony wondered in horror if gloria would regard him as he had regarded that man himanthony patch horror it never occurred to him that he was a passive thing acted upon by an influence above and beyond gloria that he was merely the sensitive plate on which the photograph was made some gargantuan photographer had focussed the camera on gloria and snapthe poor,FScottFitzgerald,male,early_modernism
1037,was almost unbelievablehe seriously doubted if she remembered it i called you four times on sunday he told her did you there was surprise in her voice and interest in her expression silently he cursed himself for having told her he might have known her pride did not deal in such petty triumphs even then he had not guessed at the truththat never having had to worry about men she had seldom used the wary subterfuges the playings out and haulings in that were the stock in trade of her sisterhood when she liked a man that was trick enough did she think she loved himthere was an ultimate and fatal thrust her charm endlessly preserved itself i was anxious to see you he said simply i want to talk to youi mean really talk somewhere where we can be alone may i what do you mean he swallowed a sudden,FScottFitzgerald,male,early_modernism
1038,im flattered at his notice he evidently considers me a he broke off with is he in love with you i dont know the deuce you dont he insisted of course he is i remember the look he gave me when we got back to the table hed probably have had me quietly assaulted by a delegation of movie supes if you hadnt invented that phone call he didnt mind i told him afterward what really happened you told him he asked me i dont like that very well he remonstrated she laughed again oh you dont what business is it of his none thats why i told him anthony in a turmoil bit savagely at his mouth why should i lie she demanded directly im not ashamed of anything i do it happened to interest him to know that i kissed you and i happened to be in a good,FScottFitzgerald,male,early_modernism
1039,and they drifted into an ancient questionandanswer game concerned with each others pasts gradually warming as they discovered the ageold immemorial resemblances in tastes and ideas they said things that were more revealing than they intendedbut each pretended to accept the other at face or rather word value the growth of intimacy is like that first one gives off his best picture the bright and finished product mended with bluff and falsehood and humor then more details are required and one paints a second portrait and a thirdbefore long the best lines cancel outand the secret is exposed at last the planes of the pictures have intermingled and given us away and though we paint and paint we can no longer sell a picture we must be satisfied with hoping that such fatuous accounts of ourselves as we make to our wives and children and business associates are accepted as true,FScottFitzgerald,male,early_modernism
1040,then as if a brutish sensibility in him was reminded by those thin tinny beats that the petals were falling from the flowered afternoon anthony pulled her quickly to her feet and held her helpless without breath in a kiss that was neither a game nor a tribute her arms fell to her side in an instant she was free dont she said quietly i dont want that she sat down on the far side of the lounge and gazed straight before her a frown had gathered between her eyes anthony sank down beside her and closed his hand over hers it was lifeless and unresponsive why gloria he made a motion as if to put his arm about her but she drew away i dont want that she repeated im very sorry he said a little impatiently ii didnt know you made such fine distinctions she did not answer wont,FScottFitzgerald,male,early_modernism
1041,had become a thing of indifference to her an insolent and efficiently humiliated man he had no great selfreproachsome of course but there were other things dominant in him now far more urgent he was not so much in love with gloria as mad for her unless he could have her near him again kiss her hold her close and acquiescent he wanted nothing more from life by her three minutes of utter unwavering indifference the girl had lifted herself from a high but somehow casual position in his mind to be instead his complete preoccupation however much his wild thoughts varied between a passionate desire for her kisses and an equally passionate craving to hurt and mar her the residue of his mind craved in finer fashion to possess the triumphant soul that had shone through those three minutes she was beautifulbut especially she was without mercy he must own,FScottFitzgerald,male,early_modernism
1042,past memory is short he thought so very short at the crucial point the trust president is on the stand a potential criminal needing but one push to be a jailbird scorned by the upright for leagues around let him be acquittedand in a year all is forgotten yes he did have some trouble once just a technicality i believe oh memory is very short anthony had seen gloria altogether about a dozen times say two dozen hours supposing he left her alone for a month made no attempt to see her or speak to her and avoided every place where she might possibly be wasnt it possible the more possible because she had never loved him that at the end of that time the rush of events would efface his personality from her conscious mind and with his personality his offense and humiliation she would forget for there would be,FScottFitzgerald,male,early_modernism
1043,implication struck out at himother men two monthsgod better three weeks two weeks he thought this the second evening after the catastrophe when he was undressing and at this point he threw himself down on the bed and lay there trembling very slightly and looking at the top of the canopy two weeksthat was worse than no time at all in two weeks he would approach her much as he would have to now without personality or confidenceremaining still the man who had gone too far and then for a period that in time was but a moment but in fact an eternity whined no two weeks was too short a time whatever poignancy there had been for her in that afternoon must have time to dull he must give her a period when the incident should fade and then a new period when she should gradually begin to think of,FScottFitzgerald,male,early_modernism
1044,day he would phone and ask her if he might call until thensilence after his decision a gradual improvement was manifest he had taken at least a step in the direction to which hope pointed and he realized that the less he brooded upon her the better he would be able to give the desired impression when they met in another hour he fell into a deep sleep the interval nevertheless though as the days passed the glory of her hair dimmed perceptibly for him and in a year of separation might have departed completely the six weeks held many abominable days he dreaded the sight of dick and maury imagining wildly that they knew allbut when the three met it was richard caramel and not anthony who was the centre of attention the demon lover had been accepted for immediate publication anthony felt that from now on he moved apart,FScottFitzgerald,male,early_modernism
1045,to the telephone when he gave the number it seemed to him that his voice faltered and broke like a schoolboys the central must have heard the pounding of his heart the sound of the receiver being taken up at the other end was a crack of doom and mrs gilberts voice soft as maple syrup running into a glass container had for him a quality of horror in its single hellooah miss glorias not feeling well shes lying down asleep who shall i say called nobody he shouted in a wild panic he slammed down the receiver collapsed into his armchair in the cold sweat of breathless relief serenade the first thing he said to her was why youve bobbed your hair and she answered yes isnt it gorgeous it was not fashionable then it was to be fashionable in five or six years at that time it was considered,FScottFitzgerald,male,early_modernism
1046,a mellow damp promising may and world of summer his soul thrilled to remote harmonies he heard the strum of far guitars and waters lapping on a warm mediterranean shorefor he was young now as he would never be again and more triumphant than death six oclock stole down too soon and rang the querulous melody of st annes chimes on the corner through the gathering dusk they strolled to the avenue where the crowds like prisoners released were walking with elastic step at last after the long winter and the tops of the busses were thronged with congenial kings and the shops full of fine soft things for the summer the rare summer the gay promising summer that seemed for love what the winter was for money life was singing for his supper on the corner life was handing round cocktails in the street old women there were in that,FScottFitzgerald,male,early_modernism
1047,bed that night with the lights out and the cool room swimming with moonlight anthony lay awake and played with every minute of the day like a child playing in turn with each one of a pile of longwanted christmas toys he had told her gently almost in the middle of a kiss that he loved her and she had smiled and held him closer and murmured im glad looking into his eyes there had been a new quality in her attitude a new growth of sheer physical attraction toward him and a strange emotional tenseness that was enough to make him clinch his hands and draw in his breath at the recollection he had felt nearer to her than ever before in a rare delight he cried aloud to the room that he loved her he phoned next morningno hesitation now no uncertaintyinstead a delirious excitement that doubled and trebled,FScottFitzgerald,male,early_modernism
1048,nothing funny about our relation to each other i dont mind playing the fool and i dont mind having you do it but i cant stand it when were together im sorry oh dont say youre sorry if you cant think of anything better than that just keep quiet i love you i dont care there was a pause anthony was depressed at length gloria murmured im sorry i was mean you werent i was the one peace was restoredthe ensuing moments were so much more sweet and sharp and poignant they were stars on this stage each playing to an audience of two the passion of their pretense created the actuality here finally was the quintessence of selfexpressionyet it was probable that for the most part their love expressed gloria rather than anthony he felt often like a scarcely tolerated guest at a party she was giving telling mrs gilbert,FScottFitzgerald,male,early_modernism
1049,have been he wondered often but quite casually about bloeckmanfinally he forgot him entirely heyday one afternoon they found front seats on the sunny roof of a bus and rode for hours from the fading square up along the sullied river and then as the stray beams fled the westward streets sailed down the turgid avenue darkening with ominous bees from the department stores the traffic was clotted and gripped in a patternless jam the busses were packed four deep like platforms above the crowd as they waited for the moan of the traffic whistle isnt it good cried gloria look a millers wagon stark white with flour driven by a powdery clown passed in front of them behind a white horse and his black teammate what a pity she complained theyd look so beautiful in the dusk if only both horses were white im mighty happy just this minute in,FScottFitzgerald,male,early_modernism
1050,the theatre their hands would steal together join give and return gentle pressures through the long dark in crowded rooms they would form words with their lips for each others eyesnot knowing that they were but following in the footsteps of dusty generations but comprehending dimly that if truth is the end of life happiness is a mode of it to be cherished in its brief and tremulous moment and then one fairy night may became june sixteen days nowfifteenfourteen three digressions just before the engagement was announced anthony had gone up to tarrytown to see his grandfather who a little more wizened and grizzly as time played its ultimate chuckling tricks greeted the news with profound cynicism oh youre going to get married are you he said this with such a dubious mildness and shook his head up and down so many times that anthony was not a little depressed,FScottFitzgerald,male,early_modernism
1051,his eyes trembling of tears his voice shaking i began thinkingand it seemed to me that you ought to think a little more about the afterlife you ought to besteadierhe paused and seemed to grope about for the right wordmore industriouswhy then his expression altered his entire personality seemed to snap together like a trap and when he continued the softness had gone from his voice why when i was just two years older than you he rasped with a cunning chuckle i sent three members of the firm of wrenn and hunt to the poorhouse anthony started with embarrassment well goodby added his grandfather suddenly youll miss your train anthony left the house unusually elated and strangely sorry for the old man not because his wealth could buy him neither youth nor digestion but because he had asked anthony to be married there and because he had forgotten something about,FScottFitzgerald,male,early_modernism
1052,anthony and gloria much distress in the last few weeks by continually stealing the rays of their spotlight the demon lover had been published in april and it interrupted the love affair as it may be said to have interrupted everything its author came in contact with it was a highly original rather overwritten piece of sustained description concerned with a don juan of the new york slums as maury and anthony had said before as the more hospitable critics were saying then there was no writer in america with such power to describe the atavistic and unsubtle reactions of that section of society the book hesitated and then suddenly went editions small at first then larger crowded each other week by week a spokesman of the salvation army denounced it as a cynical misrepresentation of all the uplift taking place in the underworld clever pressagenting spread the unfounded rumor that,FScottFitzgerald,male,early_modernism
1053,rearranged a hypothetical house distributing the gifts among the different rooms tabulating articles as secondbest clock or silver to use every day and embarrassing anthony and gloria by semifacetious references to a room she called the nursery she was pleased by old adams gift and thereafter had it that he was a very ancient soul as much as anything else as adam patch never quite decided whether she referred to the advancing senility of his mind or to some private and psychic schema of her own it cannot be said to have pleased him indeed he always spoke of her to anthony as that old woman the mother as though she were a character in a comedy he had seen staged many times before concerning gloria he was unable to make up his mind she attracted him but as she herself told anthony he had decided that she was frivolous and,FScottFitzgerald,male,early_modernism
1054,to marry anthony because husbands are so often husbands and i must marry a lover there are four general types of husbands 1 the husband who always wants to stay in in the evening has no vices and works for a salary totally undesirable 2 the atavistic master whose mistress one is to wait on his pleasure this sort always considers every pretty woman shallow a sort of peacock with arrested development 3 next comes the worshipper the idolater of his wife and all that is his to the utter oblivion of everything else this sort demands an emotional actress for a wife god it must be an exertion to be thought righteous 4 and anthonya temporarily passionate lover with wisdom enough to realize when it has flown and that it must fly and i want to get married to anthony what grubworms women are to crawl on their bellies through,FScottFitzgerald,male,early_modernism
1055,servantmaid with her fellow he thoughtand then it grew in volume and became hysterical until it reminded him of a girl he had seen overcome with nervous laughter at a vaudeville performance then it sank receded only to rise again and include wordsa coarse joke some bit of obscure horseplay he could not distinguish it would break off for a moment and he would just catch the low rumble of a mans voice then begin againinterminably at first annoying then strangely terrible he shivered and getting up out of bed went to the window it had reached a high point tensed and stifled almost the quality of a screamthen it ceased and left behind it a silence empty and menacing as the greater silence overhead anthony stood by the window a moment longer before he returned to his bed he found himself upset and shaken try as he might to strangle,FScottFitzgerald,male,early_modernism
1056,man wheres anthony the fourth young man walking up and down outside talking to himself second young man lord did you see the minister most peculiar looking teeth fifth young man think theyre natural funny thing people having gold teeth sixth young man they say they love em my dentist told me once a woman came to him and insisted on having two of her teeth covered with gold no reason at all all right the way they were fourth young man hear you got out a book dicky gratulations dick stiffly thanks fourth young man innocently what is it college stories dick more stiffly no not college stories fourth young man pity hasnt been a good book about harvard for years dick touchily why dont you supply the lack third young man i think i saw a squad of guests turn the drive in a packard just now sixth young,FScottFitzgerald,male,early_modernism
1057,thinking it was my vest dick what was it fourth young man by gad by gad sixth young man here here why the tragedy second young man whatd you forget the way home dick maliciously he forgot the plot for his book of harvard stories fourth young man no sir i forgot the present by george i forgot to buy old anthony a present i kept putting it off and putting it off and by gad ive forgotten it whatll they think sixth young man facetiously thats probably whats been holding up the wedding the fourth young man looks nervously at his watch laughter fourth young man by gad what an ass i am second young man what dyou make of the bridesmaid who thinks shes nora bayes kept telling me she wished this was a ragtime wedding names haines or hampton dick hurriedly spurring his imagination kane you mean muriel,FScottFitzgerald,male,early_modernism
1058,colored with delirious wild excitement that the ultimately important was happeningand a trust fierce and passionate burning in her like a prayer that in a moment she would be forever and securely safe late one night they arrived in santa barbara where the night clerk at the hotel lafcadio refused to admit them on the grounds that they were not married the clerk thought that gloria was beautiful he did not think that anything so beautiful as gloria could be moral con amore that first halfyearthe trip west the long months loiter along the california coast and the gray house near greenwich where they lived until late autumn made the country drearythose days those places saw the enraptured hours the breathless idyl of their engagement gave way first to the intense romance of the more passionate relationship the breathless idyl left them fled on to other lovers they looked around one,FScottFitzgerald,male,early_modernism
1059,room gloria was dozing off and anthonys even breathing beside her made her suppose that he was asleep when suddenly she saw him raise himself on his elbow and stare at the window what is it dearest she murmured nothinghe had relaxed to his pillow and turned toward hernothing my darling wife dont say wife im your mistress wifes such an ugly word your permanent mistress is so much more tangible and desirable come into my arms she added in a rush of tenderness i can sleep so well so well with you in my arms coming into glorias arms had a quite definite meaning it required that he should slide one arm under her shoulder lock both arms about her and arrange himself as nearly as possible as a sort of threesided crib for her luxurious ease anthony who tossed whose arms went tinglingly to sleep after half an hour,FScottFitzgerald,male,early_modernism
1060,a tradition to fit over itwhenever that overpowering terror of the night attacked anthony she would put her arms about him and croon soft as a song ill protect my anthony oh nobodys ever going to harm my anthony he would laugh as though it were a jest they played for their mutual amusement but to gloria it was never quite a jest it was at first a keen disappointment later it was one of the times when she controlled her temper the management of glorias temper whether it was aroused by a lack of hot water for her bath or by a skirmish with her husband became almost the primary duty of anthonys day it must be done just soby this much silence by that much pressure by this much yielding by that much force it was in her angers with their attendant cruelties that her inordinate egotism chiefly displayed,FScottFitzgerald,male,early_modernism
1061,to be some sort of french valet to you gloria laughed so infectiously that anthony was unwise enough to smile unfortunate man in some intangible manner his smile made her mistress of the situationwith an air of injured righteousness she went emphatically to the closet and began pushing her laundry violently into the bag anthony watched herashamed of himself there she said implying that her fingers had been worked to the bone by a brutal taskmaster he considered nevertheless that he had given her an objectlesson and that the matter was closed but on the contrary it was merely beginning laundry pile followed laundry pileat long intervals dearth of handkerchief followed dearth of handkerchiefat short ones not to mention dearth of sock of shirt of everything and anthony found at length that either he must send it out himself or go through the increasingly unpleasant ordeal of a verbal battle with,FScottFitzgerald,male,early_modernism
